job_id,skill_id,company_id,time_id,location_id,seniority,title
c619bed41f69,4,15,427,2,Senior,Lead Data Analyst
c619bed41f69,23,15,427,2,Senior,Lead Data Analyst
c619bed41f69,6,15,427,2,Senior,Lead Data Analyst
c619bed41f69,24,15,427,2,Senior,Lead Data Analyst
5c6451dc904c,19,13,402,2,Mid,Data Analyst
5c6451dc904c,16,13,402,2,Mid,Data Analyst
5c6451dc904c,12,13,402,2,Mid,Data Analyst
5c6451dc904c,11,13,402,2,Mid,Data Analyst
e6e16f0eb59b,16,27,362,7,Mid,Data Analyst – Power BI
e6e16f0eb59b,14,27,362,7,Mid,Data Analyst – Power BI
e6e16f0eb59b,8,27,362,7,Mid,Data Analyst – Power BI
e6e16f0eb59b,1,27,362,7,Mid,Data Analyst – Power BI
e6e16f0eb59b,5,27,362,7,Mid,Data Analyst – Power BI
e6e16f0eb59b,2,27,362,7,Mid,Data Analyst – Power BI
b086ecdf521d,19,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,16,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,14,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,8,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,4,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,6,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,7,25,328,3,Junior,Junior Business Analyst
b086ecdf521d,5,25,328,3,Junior,Junior Business Analyst
349d1b7c30a7,19,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,16,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,14,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,25,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,23,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,12,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,3,26,195,2,Mid,Business Intelligence Analyst
349d1b7c30a7,11,26,195,2,Mid,Business Intelligence Analyst
9a26f8e51834,19,24,23,1,Senior,Senior BI Analyst
9a26f8e51834,16,24,23,1,Senior,Senior BI Analyst
9a26f8e51834,23,24,23,1,Senior,Senior BI Analyst
9a26f8e51834,12,24,23,1,Senior,Senior BI Analyst
9a26f8e51834,3,24,23,1,Senior,Senior BI Analyst
b84da7753c33,16,12,413,6,Mid,Data Analyst – Power BI
b84da7753c33,14,12,413,6,Mid,Data Analyst – Power BI
b84da7753c33,8,12,413,6,Mid,Data Analyst – Power BI
b84da7753c33,4,12,413,6,Mid,Data Analyst – Power BI
b84da7753c33,1,12,413,6,Mid,Data Analyst – Power BI
b84da7753c33,22,12,413,6,Mid,Data Analyst – Power BI
b84da7753c33,10,12,413,6,Mid,Data Analyst – Power BI
94e7187c6c78,16,17,332,9,Senior,Head of Analytics
94e7187c6c78,14,17,332,9,Senior,Head of Analytics
94e7187c6c78,25,17,332,9,Senior,Head of Analytics
94e7187c6c78,11,17,332,9,Senior,Head of Analytics
94e7187c6c78,24,17,332,9,Senior,Head of Analytics
2b2539cf2f59,19,22,295,8,Mid,Data Analyst
2b2539cf2f59,16,22,295,8,Mid,Data Analyst
2b2539cf2f59,14,22,295,8,Mid,Data Analyst
2b2539cf2f59,8,22,295,8,Mid,Data Analyst
2b2539cf2f59,23,22,295,8,Mid,Data Analyst
2b2539cf2f59,12,22,295,8,Mid,Data Analyst
2b2539cf2f59,1,22,295,8,Mid,Data Analyst
2b2539cf2f59,22,22,295,8,Mid,Data Analyst
2b2539cf2f59,10,22,295,8,Mid,Data Analyst
2b2539cf2f59,9,22,295,8,Mid,Data Analyst
2b2539cf2f59,24,22,295,8,Mid,Data Analyst
0faac84e4948,19,22,320,2,Junior,Junior Business Analyst
0faac84e4948,16,22,320,2,Junior,Junior Business Analyst
0faac84e4948,8,22,320,2,Junior,Junior Business Analyst
0faac84e4948,4,22,320,2,Junior,Junior Business Analyst
0faac84e4948,3,22,320,2,Junior,Junior Business Analyst
3acb466a9050,19,7,100,2,Mid,BI Analyst
3acb466a9050,16,7,100,2,Mid,BI Analyst
3acb466a9050,14,7,100,2,Mid,BI Analyst
3acb466a9050,4,7,100,2,Mid,BI Analyst
3acb466a9050,25,7,100,2,Mid,BI Analyst
3acb466a9050,1,7,100,2,Mid,BI Analyst
3acb466a9050,7,7,100,2,Mid,BI Analyst
3acb466a9050,21,7,100,2,Mid,BI Analyst
c4d3606d7fd1,19,4,262,2,Mid,Product Analyst
c4d3606d7fd1,16,4,262,2,Mid,Product Analyst
c4d3606d7fd1,14,4,262,2,Mid,Product Analyst
c4d3606d7fd1,4,4,262,2,Mid,Product Analyst
c4d3606d7fd1,25,4,262,2,Mid,Product Analyst
c4d3606d7fd1,23,4,262,2,Mid,Product Analyst
c4d3606d7fd1,18,4,262,2,Mid,Product Analyst
8d5c25450ce4,19,21,18,6,Mid,BI Analyst
8d5c25450ce4,14,21,18,6,Mid,BI Analyst
8d5c25450ce4,8,21,18,6,Mid,BI Analyst
8d5c25450ce4,25,21,18,6,Mid,BI Analyst
8d5c25450ce4,13,21,18,6,Mid,BI Analyst
347fd9d04fe0,14,22,187,8,Mid,SQL Analyst
347fd9d04fe0,8,22,187,8,Mid,SQL Analyst
347fd9d04fe0,25,22,187,8,Mid,SQL Analyst
347fd9d04fe0,1,22,187,8,Mid,SQL Analyst
347fd9d04fe0,7,22,187,8,Mid,SQL Analyst
dd7f807ef8cb,19,25,358,2,Junior,Junior Data Analyst
dd7f807ef8cb,16,25,358,2,Junior,Junior Data Analyst
dd7f807ef8cb,14,25,358,2,Junior,Junior Data Analyst
dd7f807ef8cb,25,25,358,2,Junior,Junior Data Analyst
dd7f807ef8cb,12,25,358,2,Junior,Junior Data Analyst
dd7f807ef8cb,15,25,358,2,Junior,Junior Data Analyst
dd7f807ef8cb,2,25,358,2,Junior,Junior Data Analyst
1f8b3b4419ce,19,13,337,8,Mid,Data Analyst – Power BI
1f8b3b4419ce,8,13,337,8,Mid,Data Analyst – Power BI
1f8b3b4419ce,12,13,337,8,Mid,Data Analyst – Power BI
1f8b3b4419ce,6,13,337,8,Mid,Data Analyst – Power BI
8a36995ac5ac,19,6,290,6,Mid,Product Analyst
8a36995ac5ac,16,6,290,6,Mid,Product Analyst
8a36995ac5ac,14,6,290,6,Mid,Product Analyst
8a36995ac5ac,8,6,290,6,Mid,Product Analyst
8a36995ac5ac,4,6,290,6,Mid,Product Analyst
8a36995ac5ac,23,6,290,6,Mid,Product Analyst
8a36995ac5ac,21,6,290,6,Mid,Product Analyst
62a069d4d1af,19,20,111,8,Mid,SQL Analyst
62a069d4d1af,16,20,111,8,Mid,SQL Analyst
62a069d4d1af,14,20,111,8,Mid,SQL Analyst
62a069d4d1af,25,20,111,8,Mid,SQL Analyst
62a069d4d1af,23,20,111,8,Mid,SQL Analyst
62a069d4d1af,22,20,111,8,Mid,SQL Analyst
62a069d4d1af,10,20,111,8,Mid,SQL Analyst
0518a2ec1fe3,16,22,22,1,Senior,Senior BI Analyst
0518a2ec1fe3,8,22,22,1,Senior,Senior BI Analyst
0518a2ec1fe3,4,22,22,1,Senior,Senior BI Analyst
0518a2ec1fe3,22,22,22,1,Senior,Senior BI Analyst
0518a2ec1fe3,21,22,22,1,Senior,Senior BI Analyst
0518a2ec1fe3,15,22,22,1,Senior,Senior BI Analyst
0518a2ec1fe3,10,22,22,1,Senior,Senior BI Analyst
1200db1f894f,19,22,310,2,Senior,Principal Analytics Engineer
1200db1f894f,16,22,310,2,Senior,Principal Analytics Engineer
1200db1f894f,14,22,310,2,Senior,Principal Analytics Engineer
1200db1f894f,4,22,310,2,Senior,Principal Analytics Engineer
1200db1f894f,6,22,310,2,Senior,Principal Analytics Engineer
1200db1f894f,3,22,310,2,Senior,Principal Analytics Engineer
1200db1f894f,10,22,310,2,Senior,Principal Analytics Engineer
a704c515fe9d,19,12,200,1,Mid,Data Analyst
a704c515fe9d,12,12,200,1,Mid,Data Analyst
a704c515fe9d,22,12,200,1,Mid,Data Analyst
a704c515fe9d,7,12,200,1,Mid,Data Analyst
a704c515fe9d,15,12,200,1,Mid,Data Analyst
a2dc41d23dd3,19,28,303,9,Mid,Product Analyst
a2dc41d23dd3,16,28,303,9,Mid,Product Analyst
a2dc41d23dd3,14,28,303,9,Mid,Product Analyst
a2dc41d23dd3,12,28,303,9,Mid,Product Analyst
6951274cc174,19,16,28,2,Junior,Junior Business Analyst
6951274cc174,16,16,28,2,Junior,Junior Business Analyst
6951274cc174,14,16,28,2,Junior,Junior Business Analyst
6951274cc174,4,16,28,2,Junior,Junior Business Analyst
6951274cc174,22,16,28,2,Junior,Junior Business Analyst
6951274cc174,7,16,28,2,Junior,Junior Business Analyst
6951274cc174,17,16,28,2,Junior,Junior Business Analyst
861efa02d283,19,30,247,7,Mid,BI Analyst
861efa02d283,16,30,247,7,Mid,BI Analyst
861efa02d283,8,30,247,7,Mid,BI Analyst
861efa02d283,4,30,247,7,Mid,BI Analyst
861efa02d283,25,30,247,7,Mid,BI Analyst
861efa02d283,12,30,247,7,Mid,BI Analyst
861efa02d283,15,30,247,7,Mid,BI Analyst
9bac4562748f,19,21,372,1,Senior,Head of Analytics
9bac4562748f,16,21,372,1,Senior,Head of Analytics
9bac4562748f,4,21,372,1,Senior,Head of Analytics
9bac4562748f,1,21,372,1,Senior,Head of Analytics
26fced24ad2d,19,15,325,9,Mid,SQL Analyst
26fced24ad2d,14,15,325,9,Mid,SQL Analyst
26fced24ad2d,8,15,325,9,Mid,SQL Analyst
26fced24ad2d,4,15,325,9,Mid,SQL Analyst
26fced24ad2d,6,15,325,9,Mid,SQL Analyst
26fced24ad2d,5,15,325,9,Mid,SQL Analyst
26fced24ad2d,13,15,325,9,Mid,SQL Analyst
26fced24ad2d,3,15,325,9,Mid,SQL Analyst
26fced24ad2d,15,15,325,9,Mid,SQL Analyst
630a4d7f56ea,19,4,307,7,Mid,Data Analyst
630a4d7f56ea,16,4,307,7,Mid,Data Analyst
630a4d7f56ea,14,4,307,7,Mid,Data Analyst
630a4d7f56ea,8,4,307,7,Mid,Data Analyst
630a4d7f56ea,6,4,307,7,Mid,Data Analyst
630a4d7f56ea,5,4,307,7,Mid,Data Analyst
f059a11659ff,19,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,16,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,14,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,4,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,25,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,21,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,15,14,235,1,Junior,Graduate Data Analyst
f059a11659ff,9,14,235,1,Junior,Graduate Data Analyst
305492413518,19,12,146,3,Mid,Data Analyst
305492413518,16,12,146,3,Mid,Data Analyst
305492413518,14,12,146,3,Mid,Data Analyst
305492413518,8,12,146,3,Mid,Data Analyst
305492413518,4,12,146,3,Mid,Data Analyst
305492413518,23,12,146,3,Mid,Data Analyst
305492413518,6,12,146,3,Mid,Data Analyst
305492413518,13,12,146,3,Mid,Data Analyst
305492413518,17,12,146,3,Mid,Data Analyst
d3b8992e0ac6,16,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,14,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,8,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,25,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,23,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,12,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,22,26,49,9,Senior,Senior Data Analyst
d3b8992e0ac6,10,26,49,9,Senior,Senior Data Analyst
b95c972c3c1d,19,12,68,1,Mid,Data Analyst – Power BI
b95c972c3c1d,14,12,68,1,Mid,Data Analyst – Power BI
b95c972c3c1d,8,12,68,1,Mid,Data Analyst – Power BI
b95c972c3c1d,23,12,68,1,Mid,Data Analyst – Power BI
e235c58b40c8,19,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,16,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,14,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,8,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,4,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,22,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,13,11,334,2,Mid,Business Intelligence Analyst
e235c58b40c8,18,11,334,2,Mid,Business Intelligence Analyst
4ffda96a5675,19,22,31,1,Mid,Analytics Engineer
4ffda96a5675,14,22,31,1,Mid,Analytics Engineer
4ffda96a5675,4,22,31,1,Mid,Analytics Engineer
4ffda96a5675,23,22,31,1,Mid,Analytics Engineer
4ffda96a5675,21,22,31,1,Mid,Analytics Engineer
c7ae05952d36,16,24,262,2,Mid,Analytics Engineer
c7ae05952d36,14,24,262,2,Mid,Analytics Engineer
c7ae05952d36,8,24,262,2,Mid,Analytics Engineer
c7ae05952d36,4,24,262,2,Mid,Analytics Engineer
c7ae05952d36,23,24,262,2,Mid,Analytics Engineer
c7ae05952d36,12,24,262,2,Mid,Analytics Engineer
c7ae05952d36,13,24,262,2,Mid,Analytics Engineer
cd74e7c2f781,19,6,19,5,Mid,Data Analyst – Power BI
cd74e7c2f781,16,6,19,5,Mid,Data Analyst – Power BI
cd74e7c2f781,25,6,19,5,Mid,Data Analyst – Power BI
cd74e7c2f781,12,6,19,5,Mid,Data Analyst – Power BI
cd74e7c2f781,5,6,19,5,Mid,Data Analyst – Power BI
36fa4eee2391,19,11,331,1,Senior,Head of Analytics
36fa4eee2391,14,11,331,1,Senior,Head of Analytics
36fa4eee2391,8,11,331,1,Senior,Head of Analytics
36fa4eee2391,25,11,331,1,Senior,Head of Analytics
36fa4eee2391,22,11,331,1,Senior,Head of Analytics
36fa4eee2391,6,11,331,1,Senior,Head of Analytics
36fa4eee2391,17,11,331,1,Senior,Head of Analytics
41ffca7cfc85,19,26,59,1,Senior,Senior Data Analyst
41ffca7cfc85,14,26,59,1,Senior,Senior Data Analyst
41ffca7cfc85,12,26,59,1,Senior,Senior Data Analyst
41ffca7cfc85,1,26,59,1,Senior,Senior Data Analyst
41ffca7cfc85,22,26,59,1,Senior,Senior Data Analyst
f735e87756ca,19,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,16,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,14,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,4,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,25,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,7,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,15,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,18,21,435,6,Mid,Business Intelligence Analyst
f735e87756ca,11,21,435,6,Mid,Business Intelligence Analyst
9c6af02a5390,19,14,54,5,Mid,Analytics Engineer
9c6af02a5390,16,14,54,5,Mid,Analytics Engineer
9c6af02a5390,14,14,54,5,Mid,Analytics Engineer
9c6af02a5390,8,14,54,5,Mid,Analytics Engineer
9c6af02a5390,22,14,54,5,Mid,Analytics Engineer
9c6af02a5390,13,14,54,5,Mid,Analytics Engineer
9c6af02a5390,10,14,54,5,Mid,Analytics Engineer
7f008bd11d14,19,24,219,9,Mid,Data Analyst – Power BI
7f008bd11d14,16,24,219,9,Mid,Data Analyst – Power BI
7f008bd11d14,14,24,219,9,Mid,Data Analyst – Power BI
7f008bd11d14,4,24,219,9,Mid,Data Analyst – Power BI
7f008bd11d14,25,24,219,9,Mid,Data Analyst – Power BI
977ca2ff648c,14,26,287,1,Mid,Product Analyst
977ca2ff648c,8,26,287,1,Mid,Product Analyst
977ca2ff648c,4,26,287,1,Mid,Product Analyst
977ca2ff648c,12,26,287,1,Mid,Product Analyst
977ca2ff648c,7,26,287,1,Mid,Product Analyst
e8af1cd0c12a,19,26,157,6,Mid,BI Analyst
e8af1cd0c12a,14,26,157,6,Mid,BI Analyst
e8af1cd0c12a,22,26,157,6,Mid,BI Analyst
e8af1cd0c12a,6,26,157,6,Mid,BI Analyst
e8af1cd0c12a,3,26,157,6,Mid,BI Analyst
ede50f60d6ba,19,16,366,1,Senior,Senior BI Analyst
ede50f60d6ba,16,16,366,1,Senior,Senior BI Analyst
ede50f60d6ba,23,16,366,1,Senior,Senior BI Analyst
ede50f60d6ba,12,16,366,1,Senior,Senior BI Analyst
ede50f60d6ba,21,16,366,1,Senior,Senior BI Analyst
ede50f60d6ba,15,16,366,1,Senior,Senior BI Analyst
ede50f60d6ba,24,16,366,1,Senior,Senior BI Analyst
4f64b5018bd0,16,20,367,2,Senior,Lead Data Analyst
4f64b5018bd0,14,20,367,2,Senior,Lead Data Analyst
4f64b5018bd0,8,20,367,2,Senior,Lead Data Analyst
4f64b5018bd0,4,20,367,2,Senior,Lead Data Analyst
4f64b5018bd0,23,20,367,2,Senior,Lead Data Analyst
4f64b5018bd0,22,20,367,2,Senior,Lead Data Analyst
4f64b5018bd0,7,20,367,2,Senior,Lead Data Analyst
5d3bd71f3337,14,1,179,6,Mid,Data Analyst – Power BI
5d3bd71f3337,4,1,179,6,Mid,Data Analyst – Power BI
5d3bd71f3337,7,1,179,6,Mid,Data Analyst – Power BI
5d3bd71f3337,18,1,179,6,Mid,Data Analyst – Power BI
611cdea9da7a,19,26,331,3,Senior,Senior Analytics Engineer
611cdea9da7a,14,26,331,3,Senior,Senior Analytics Engineer
611cdea9da7a,25,26,331,3,Senior,Senior Analytics Engineer
611cdea9da7a,22,26,331,3,Senior,Senior Analytics Engineer
611cdea9da7a,7,26,331,3,Senior,Senior Analytics Engineer
611cdea9da7a,13,26,331,3,Senior,Senior Analytics Engineer
611cdea9da7a,11,26,331,3,Senior,Senior Analytics Engineer
8ffeb879b509,19,11,31,1,Junior,Junior Business Analyst
8ffeb879b509,4,11,31,1,Junior,Junior Business Analyst
8ffeb879b509,5,11,31,1,Junior,Junior Business Analyst
97bc3f1a036a,19,26,363,1,Mid,SQL Analyst
97bc3f1a036a,14,26,363,1,Mid,SQL Analyst
97bc3f1a036a,8,26,363,1,Mid,SQL Analyst
97bc3f1a036a,4,26,363,1,Mid,SQL Analyst
97bc3f1a036a,25,26,363,1,Mid,SQL Analyst
97bc3f1a036a,5,26,363,1,Mid,SQL Analyst
97bc3f1a036a,3,26,363,1,Mid,SQL Analyst
97bc3f1a036a,10,26,363,1,Mid,SQL Analyst
97bc3f1a036a,24,26,363,1,Mid,SQL Analyst
14e40df49b5e,16,26,359,3,Senior,Lead Data Analyst
14e40df49b5e,14,26,359,3,Senior,Lead Data Analyst
14e40df49b5e,8,26,359,3,Senior,Lead Data Analyst
14e40df49b5e,4,26,359,3,Senior,Lead Data Analyst
14e40df49b5e,12,26,359,3,Senior,Lead Data Analyst
14e40df49b5e,18,26,359,3,Senior,Lead Data Analyst
5e64b035c593,19,4,176,6,Mid,SQL Analyst
5e64b035c593,16,4,176,6,Mid,SQL Analyst
5e64b035c593,14,4,176,6,Mid,SQL Analyst
5e64b035c593,8,4,176,6,Mid,SQL Analyst
5e64b035c593,25,4,176,6,Mid,SQL Analyst
5e64b035c593,15,4,176,6,Mid,SQL Analyst
5e64b035c593,17,4,176,6,Mid,SQL Analyst
d38f1402f567,19,11,298,6,Junior,Junior Business Analyst
d38f1402f567,16,11,298,6,Junior,Junior Business Analyst
d38f1402f567,14,11,298,6,Junior,Junior Business Analyst
d38f1402f567,4,11,298,6,Junior,Junior Business Analyst
d38f1402f567,22,11,298,6,Junior,Junior Business Analyst
d38f1402f567,7,11,298,6,Junior,Junior Business Analyst
d38f1402f567,10,11,298,6,Junior,Junior Business Analyst
d38f1402f567,17,11,298,6,Junior,Junior Business Analyst
2f3d6315dbec,19,19,217,1,Junior,Junior BI Analyst
2f3d6315dbec,16,19,217,1,Junior,Junior BI Analyst
2f3d6315dbec,14,19,217,1,Junior,Junior BI Analyst
2f3d6315dbec,8,19,217,1,Junior,Junior BI Analyst
2f3d6315dbec,4,19,217,1,Junior,Junior BI Analyst
2f3d6315dbec,22,19,217,1,Junior,Junior BI Analyst
2c071f6584dd,19,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,16,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,14,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,8,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,4,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,12,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,6,27,330,9,Senior,Senior Analytics Engineer
2c071f6584dd,10,27,330,9,Senior,Senior Analytics Engineer
1ad66bf24646,14,30,401,5,Mid,BI Analyst
1ad66bf24646,8,30,401,5,Mid,BI Analyst
1ad66bf24646,4,30,401,5,Mid,BI Analyst
1ad66bf24646,23,30,401,5,Mid,BI Analyst
1ad66bf24646,21,30,401,5,Mid,BI Analyst
1ad66bf24646,13,30,401,5,Mid,BI Analyst
1ad66bf24646,2,30,401,5,Mid,BI Analyst
fc446452bb36,19,26,257,8,Senior,Lead Data Analyst
fc446452bb36,16,26,257,8,Senior,Lead Data Analyst
fc446452bb36,12,26,257,8,Senior,Lead Data Analyst
fc446452bb36,3,26,257,8,Senior,Lead Data Analyst
c9c965fe4e0c,19,7,17,7,Mid,SQL Analyst
c9c965fe4e0c,16,7,17,7,Mid,SQL Analyst
c9c965fe4e0c,14,7,17,7,Mid,SQL Analyst
c9c965fe4e0c,8,7,17,7,Mid,SQL Analyst
c9c965fe4e0c,4,7,17,7,Mid,SQL Analyst
c9c965fe4e0c,22,7,17,7,Mid,SQL Analyst
c9c965fe4e0c,10,7,17,7,Mid,SQL Analyst
d38a9317cffa,19,7,128,2,Senior,Senior BI Analyst
d38a9317cffa,14,7,128,2,Senior,Senior BI Analyst
d38a9317cffa,8,7,128,2,Senior,Senior BI Analyst
d38a9317cffa,6,7,128,2,Senior,Senior BI Analyst
d38a9317cffa,13,7,128,2,Senior,Senior BI Analyst
d38a9317cffa,10,7,128,2,Senior,Senior BI Analyst
b28d8e186585,16,16,137,2,Mid,Analytics Engineer
b28d8e186585,14,16,137,2,Mid,Analytics Engineer
b28d8e186585,8,16,137,2,Mid,Analytics Engineer
b28d8e186585,1,16,137,2,Mid,Analytics Engineer
b28d8e186585,3,16,137,2,Mid,Analytics Engineer
790b12e46491,19,28,26,1,Mid,SQL Analyst
790b12e46491,16,28,26,1,Mid,SQL Analyst
790b12e46491,14,28,26,1,Mid,SQL Analyst
790b12e46491,8,28,26,1,Mid,SQL Analyst
790b12e46491,21,28,26,1,Mid,SQL Analyst
790b12e46491,5,28,26,1,Mid,SQL Analyst
790b12e46491,13,28,26,1,Mid,SQL Analyst
790b12e46491,15,28,26,1,Mid,SQL Analyst
46057dd2e119,19,4,237,2,Mid,Data Analyst
46057dd2e119,16,4,237,2,Mid,Data Analyst
46057dd2e119,25,4,237,2,Mid,Data Analyst
46057dd2e119,12,4,237,2,Mid,Data Analyst
f0831ec12bf7,19,24,242,2,Senior,Senior Data Analyst
f0831ec12bf7,16,24,242,2,Senior,Senior Data Analyst
f0831ec12bf7,14,24,242,2,Senior,Senior Data Analyst
f0831ec12bf7,25,24,242,2,Senior,Senior Data Analyst
f0831ec12bf7,22,24,242,2,Senior,Senior Data Analyst
f0831ec12bf7,10,24,242,2,Senior,Senior Data Analyst
5ddefe7be312,19,23,215,2,Senior,Principal Analytics Engineer
5ddefe7be312,14,23,215,2,Senior,Principal Analytics Engineer
5ddefe7be312,23,23,215,2,Senior,Principal Analytics Engineer
5ddefe7be312,12,23,215,2,Senior,Principal Analytics Engineer
5ddefe7be312,22,23,215,2,Senior,Principal Analytics Engineer
5ddefe7be312,7,23,215,2,Senior,Principal Analytics Engineer
5ddefe7be312,18,23,215,2,Senior,Principal Analytics Engineer
9d984848d3ac,19,4,378,4,Junior,Graduate Data Analyst
9d984848d3ac,14,4,378,4,Junior,Graduate Data Analyst
9d984848d3ac,22,4,378,4,Junior,Graduate Data Analyst
9d984848d3ac,15,4,378,4,Junior,Graduate Data Analyst
fc640da846b5,8,5,326,4,Senior,Senior BI Analyst
fc640da846b5,4,5,326,4,Senior,Senior BI Analyst
fc640da846b5,25,5,326,4,Senior,Senior BI Analyst
fc640da846b5,23,5,326,4,Senior,Senior BI Analyst
fc640da846b5,12,5,326,4,Senior,Senior BI Analyst
fc640da846b5,1,5,326,4,Senior,Senior BI Analyst
a628f142cd54,19,7,342,7,Mid,Analytics Engineer
a628f142cd54,16,7,342,7,Mid,Analytics Engineer
a628f142cd54,25,7,342,7,Mid,Analytics Engineer
a628f142cd54,22,7,342,7,Mid,Analytics Engineer
a628f142cd54,15,7,342,7,Mid,Analytics Engineer
a34f1e4b98c1,19,5,123,2,Senior,Senior Data Analyst
a34f1e4b98c1,16,5,123,2,Senior,Senior Data Analyst
a34f1e4b98c1,4,5,123,2,Senior,Senior Data Analyst
a34f1e4b98c1,25,5,123,2,Senior,Senior Data Analyst
a34f1e4b98c1,23,5,123,2,Senior,Senior Data Analyst
a34f1e4b98c1,6,5,123,2,Senior,Senior Data Analyst
af9127af3a78,19,30,170,8,Mid,SQL Analyst
af9127af3a78,8,30,170,8,Mid,SQL Analyst
af9127af3a78,4,30,170,8,Mid,SQL Analyst
af9127af3a78,25,30,170,8,Mid,SQL Analyst
af9127af3a78,23,30,170,8,Mid,SQL Analyst
af9127af3a78,12,30,170,8,Mid,SQL Analyst
af9127af3a78,3,30,170,8,Mid,SQL Analyst
af9127af3a78,11,30,170,8,Mid,SQL Analyst
14b13152abb7,19,11,114,4,Mid,Data Analyst
14b13152abb7,16,11,114,4,Mid,Data Analyst
14b13152abb7,14,11,114,4,Mid,Data Analyst
14b13152abb7,25,11,114,4,Mid,Data Analyst
14b13152abb7,12,11,114,4,Mid,Data Analyst
ee58314d3af1,19,9,327,1,Junior,Junior Data Analyst
ee58314d3af1,8,9,327,1,Junior,Junior Data Analyst
ee58314d3af1,23,9,327,1,Junior,Junior Data Analyst
ee58314d3af1,6,9,327,1,Junior,Junior Data Analyst
ee58314d3af1,10,9,327,1,Junior,Junior Data Analyst
ee58314d3af1,2,9,327,1,Junior,Junior Data Analyst
a036507eb1a5,19,25,252,2,Senior,Head of Analytics
a036507eb1a5,16,25,252,2,Senior,Head of Analytics
a036507eb1a5,8,25,252,2,Senior,Head of Analytics
a036507eb1a5,4,25,252,2,Senior,Head of Analytics
a036507eb1a5,23,25,252,2,Senior,Head of Analytics
a036507eb1a5,6,25,252,2,Senior,Head of Analytics
a036507eb1a5,18,25,252,2,Senior,Head of Analytics
b20e98ae5056,16,4,150,2,Mid,Data Analyst
b20e98ae5056,8,4,150,2,Mid,Data Analyst
b20e98ae5056,4,4,150,2,Mid,Data Analyst
b20e98ae5056,25,4,150,2,Mid,Data Analyst
b20e98ae5056,1,4,150,2,Mid,Data Analyst
b20e98ae5056,13,4,150,2,Mid,Data Analyst
44954d3506ff,19,9,24,1,Senior,Senior Analytics Engineer
44954d3506ff,14,9,24,1,Senior,Senior Analytics Engineer
44954d3506ff,23,9,24,1,Senior,Senior Analytics Engineer
44954d3506ff,12,9,24,1,Senior,Senior Analytics Engineer
bfe37b804ab0,19,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,16,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,8,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,4,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,25,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,23,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,12,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,1,24,86,2,Junior,Data Analyst (Entry Level)
bfe37b804ab0,6,24,86,2,Junior,Data Analyst (Entry Level)
